Customer_ID,Product_ID,Purchase_Frequency,Average_Order_Value,Most_Frequent_Category,Region,,,,,,
CUST_EG2IT4,PROD_L14XI6,8,166.58,Home,Asia,,,,,,
CUST_4JLDHN,PROD_WJ2RDT,10,123.17,Home,North America,,,,,,
CUST_90KML1,PROD_RSVKQA,4,181.03,Home,Asia,,,,,,
CUST_6QR9T2,PROD_OC1CSR,11,70.12,Electronics,South America,,,,,,
CUST_LJSTVT,PROD_GVRX6P,4,82.15,Clothing,North America,,,,,,
CUST_NVPSD8,PROD_XYGL01,4,70.99,Home,North America,,,,,,
CUST_P8EZ5P,PROD_BK5ONM,13,163.5,Clothing,North America,,,,,,
CUST_DXYRJU,PROD_JKDZMP,15,43.9,Home,North America,,,,,,
CUST_56UEG6,PROD_VVG36X,9,92.03,Electronics,Europe,,,,,,
CUST_FU8GA6,PROD_7SVL4R,1,82.54,Electronics,South America,,,,,,
CUST_N8RFHD,PROD_ZOX7U1,1,83.28,Sports,Europe,,,,,,
CUST_Y553IG,PROD_F8Q9SF,3,107.31,Sports,Asia,,,,,,
CUST_MSM882,PROD_MVCWY3,3,146.82,Electronics,South America,,,,,,
CUST_D4KLQR,PROD_W1H5TB,13,63.07,Clothing,Asia,,,,,,
CUST_ANNSPO,PROD_SOS57X,7,49.57,Electronics,South America,,,,,,
CUST_LVMAV8,PROD_WEG2JH,15,125.83,Sports,Europe,,,,,,
CUST_1Q4EHY,PROD_D9KWYG,6,159.62,Sports,Europe,,,,,,
CUST_TXP74B,PROD_WXMVNA,19,54.86,Home,Asia,,,,,,
CUST_AL6L8T,PROD_CHJT4P,15,52.28,Electronics,North America,,,,,,
CUST_SUN5AP,PROD_3L8E9Q,2,52.98,Home,South America,,,,,,
CUST_1AKRZX,PROD_HG6M18,13,65.29,Electronics,South America,,,,,,
CUST_A9DB4J,PROD_T5M1MS,3,116.54,Sports,South America,,,,,,
CUST_I32RIN,PROD_Z82OOE,10,129.11,Home,Asia,,,,,,
CUST_95L0ZS,PROD_AHY82O,11,133.71,Sports,Europe,,,,,,
CUST_KH15EH,PROD_5YS98E,12,30.34,Home,North America,,,,,,
CUST_4TWCJD,PROD_6B2C0Q,11,186.43,Electronics,Asia,,,,,,
CUST_65R138,PROD_VFDVJZ,13,95.49,Sports,North America,,,,,,
CUST_IGI8LL,PROD_Y69JYB,13,89.82,Electronics,South America,,,,,,
CUST_RKXLM5,PROD_4IPRQN,13,21.74,Home,Europe,,,,,,
CUST_6NAFQL,PROD_83YNV0,9,190.5,Home,North America,,,,,,
CUST_7W7I9I,PROD_FSK7UD,13,140.36,Home,Europe,,,,,,
CUST_FTQ2US,PROD_277OFO,17,115.47,Clothing,South America,,,,,,
CUST_EE63NF,PROD_PP4327,19,134.13,Sports,South America,,,,,,
CUST_9XL3B6,PROD_F9EW7A,4,119.62,Sports,Asia,,,,,,
CUST_Z37MB3,PROD_155WQY,16,83.83,Electronics,South America,,,,,,
CUST_76D8FD,PROD_QQF98Q,17,36.34,Clothing,North America,,,,,,
CUST_NWLU1A,PROD_DGK8VK,18,93.71,Electronics,North America,,,,,,
CUST_RAC3EU,PROD_5LHFS9,11,42.19,Sports,Asia,,,,,,
CUST_SNNBL2,PROD_S9QPS6,11,194.07,Electronics,North America,,,,,,
CUST_2NBLGU,PROD_VAGN9P,5,195.1,Electronics,South America,,,,,,
CUST_TFD9O6,PROD_QJIPF8,4,135.37,Clothing,North America,,,,,,
CUST_WPMEM4,PROD_BG2BDA,10,102.66,Clothing,Europe,,,,,,
CUST_RAIBR3,PROD_RRHM02,19,196.52,Home,North America,,,,,,
CUST_F05MOQ,PROD_A2K8SF,7,132.8,Home,South America,,,,,,
CUST_WEJNGG,PROD_CRTY94,1,88.14,Sports,Asia,,,,,,
CUST_5RD37Q,PROD_49JA3W,3,28.9,Sports,Asia,,,,,,
CUST_V7HHKW,PROD_8S41MW,3,109.4,Clothing,Asia,,,,,,
CUST_3SGWAY,PROD_AWDO0J,10,141.86,Clothing,Asia,,,,,,
CUST_D7Y3U7,PROD_JK9L2F,19,100.74,Sports,South America,,,,,,
CUST_IEL7CY,PROD_6ALFGT,8,148.14,Clothing,South America,,,,,,
CUST_7ACBMN,PROD_YQ4U99,18,121.4,Electronics,Europe,,,,,,
CUST_YN1N1P,PROD_EH045I,13,199.04,Sports,North America,,,,,,
CUST_MITM1W,PROD_GO6DBQ,8,168.16,Electronics,Europe,,,,,,
CUST_RT97NE,PROD_744HGJ,14,172.42,Electronics,Europe,,,,,,
CUST_JIKGXI,PROD_BGORL0,7,27.78,Sports,Europe,,,,,,
CUST_JQX8JD,PROD_9TM3FI,5,115.55,Home,North America,,,,,,
CUST_FQBRQT,PROD_VO2W97,8,172.17,Home,Asia,,,,,,
CUST_IXNKYJ,PROD_Z6L7O2,10,151.56,Sports,Europe,,,,,,
CUST_AEXUZF,PROD_UU4TDP,17,115.93,Home,South America,,,,,,
CUST_SRXLC8,PROD_AF7D4O,12,67.62,Clothing,Asia,,,,,,
CUST_EG1QJ2,PROD_Z6Y4OB,11,77.32,Electronics,Asia,,,,,,
CUST_DWAZYH,PROD_GVWTXW,1,178.97,Home,Asia,,,,,,
CUST_O9BAYE,PROD_RS20BK,7,96.7,Electronics,South America,,,,,,
CUST_7FBFGG,PROD_7FIC8J,19,38.78,Home,South America,,,,,,
CUST_QQR3UC,PROD_3SIG73,3,23.34,Home,Asia,,,,,,
CUST_0VJ5SO,PROD_KFFE8A,14,38.51,Sports,Europe,,,,,,
CUST_R2J26T,PROD_DVFUAX,9,130.88,Home,Asia,,,,,,
CUST_GX50T8,PROD_VEQ4AU,5,115.39,Clothing,South America,,,,,,
CUST_4HLMXA,PROD_RVGOGQ,11,165.68,Clothing,Europe,,,,,,
CUST_5W4VTY,PROD_2GVFAM,10,199.9,Electronics,South America,,,,,,
CUST_93IJ25,PROD_EQ9ECM,8,45.16,Electronics,Asia,,,,,,
CUST_VRNSTY,PROD_E764MG,6,41.99,Home,North America,,,,,,
CUST_9SIS1B,PROD_SAT0O2,3,137.63,Sports,South America,,,,,,
CUST_RDD9XH,PROD_EGJSXW,7,148.09,Electronics,Europe,,,,,,
CUST_K5JW1R,PROD_BG1KSC,18,176.83,Clothing,South America,,,,,,
CUST_I8HVXN,PROD_T1I302,14,170.08,Electronics,Asia,,,,,,
CUST_TJFUYJ,PROD_0ZUKZO,3,93.91,Electronics,North America,,,,,,
CUST_Z8Z42X,PROD_9GY75N,3,181.1,Sports,North America,,,,,,
CUST_77B8MG,PROD_0OJRNK,14,146.57,Home,South America,,,,,,
CUST_RMOHGC,PROD_Y25G44,4,41.19,Electronics,South America,,,,,,
CUST_RMYGXZ,PROD_I5PLHT,10,74.29,Electronics,Europe,,,,,,
CUST_OCPQ5V,PROD_U15QLK,2,89.88,Electronics,South America,,,,,,
CUST_EMHEBK,PROD_5P6YKZ,10,105.93,Electronics,Asia,,,,,,
CUST_GJ8OOO,PROD_DTMPW8,12,139.8,Electronics,Asia,,,,,,
CUST_PQZGMR,PROD_29B374,18,32.83,Sports,North America,,,,,,
CUST_SAZKLY,PROD_IUHRPK,6,195.23,Sports,North America,,,,,,
CUST_H4S5QS,PROD_U0CO0K,4,94.13,Sports,North America,,,,,,
CUST_T0K2MW,PROD_67UFLF,1,39.31,Electronics,South America,,,,,,
CUST_R74V71,PROD_EYEW5Q,2,81.46,Clothing,Europe,,,,,,
CUST_EWFXEG,PROD_LAK0L6,15,84.44,Electronics,North America,,,,,,
CUST_XGXAAS,PROD_F28063,6,79.07,Sports,Asia,,,,,,
CUST_T2KX8J,PROD_KAOS15,5,65.79,Sports,Asia,,,,,,
CUST_89KT6H,PROD_I3MA81,8,41.64,Clothing,North America,,,,,,
CUST_RFNQFK,PROD_43PABQ,15,113.26,Clothing,North America,,,,,,
CUST_6EL2AI,PROD_BY8732,19,146.34,Home,North America,,,,,,
CUST_PNKY4N,PROD_15J2OA,4,193.26,Clothing,North America,,,,,,
CUST_JVC95O,PROD_594Y1X,14,58.17,Clothing,North America,,,,,,
CUST_FAOVIM,PROD_9O9RHO,2,124.86,Electronics,Europe,,,,,,
CUST_W3E01D,PROD_3IHWLW,2,75.42,Clothing,South America,,,,,,
CUST_NYWK0T,PROD_P0KZ8I,14,31.04,Electronics,Europe,,,,,,
CUST_M7SH3W,PROD_7EDDGP,11,132.09,Clothing,North America,,,,,,
CUST_900DIR,PROD_ZIWOV6,6,76.3,Electronics,North America,,,,,,
CUST_G9LK2U,PROD_352NJ5,10,23.07,Sports,South America,,,,,,
CUST_BZ0WS5,PROD_N73LJD,1,112.04,Electronics,Asia,,,,,,
CUST_HE8MSN,PROD_PY5NGA,5,191.42,Clothing,South America,,,,,,
CUST_MRQH21,PROD_C7UA5C,16,173.89,Clothing,Europe,,,,,,
CUST_NU99UL,PROD_T4IOIS,3,102.51,Sports,South America,,,,,,
CUST_FRPW0K,PROD_CI2QTB,3,178.8,Home,North America,,,,,,
CUST_G34S6Z,PROD_L5AM5A,5,100.97,Electronics,North America,,,,,,
CUST_MYYAH6,PROD_6RMS79,12,76.05,Sports,South America,,,,,,
CUST_K7WZDS,PROD_2V8P0X,18,132.49,Sports,South America,,,,,,
CUST_NFU5E0,PROD_XU920R,9,131.61,Electronics,South America,,,,,,
CUST_LACE0F,PROD_4H6CQ7,14,42.51,Clothing,Europe,,,,,,
CUST_XIE51L,PROD_4A5QIP,4,172.23,Home,North America,,,,,,
CUST_TCNFGE,PROD_UG98IK,2,90.37,Sports,Asia,,,,,,
CUST_7SSMKY,PROD_1QXWTD,18,87.13,Clothing,South America,,,,,,
CUST_X6YD3H,PROD_Z94X3Z,13,101.02,Sports,South America,,,,,,
CUST_PP5LEM,PROD_TLW3ZB,17,195.97,Home,South America,,,,,,
CUST_2U8ZLI,PROD_713S5F,13,172.49,Home,South America,,,,,,
CUST_GT0L4K,PROD_GNW4PQ,6,146.79,Electronics,Europe,,,,,,
CUST_T7DW5J,PROD_VDQCJ3,13,197.5,Electronics,Asia,,,,,,
CUST_IIMOUV,PROD_0WISZM,5,119.46,Clothing,North America,,,,,,
CUST_MKMY91,PROD_X6D6MF,15,53.55,Home,Europe,,,,,,
CUST_SG571P,PROD_9YF4WV,10,187.07,Sports,Asia,,,,,,
CUST_TLMNYC,PROD_K3L1ED,8,89.05,Clothing,Europe,,,,,,
CUST_39M7DT,PROD_S4C3HJ,12,66.48,Electronics,South America,,,,,,
CUST_04XT7G,PROD_2S8ESA,18,148.06,Electronics,Asia,,,,,,
CUST_VJ8B5G,PROD_LZCSUE,18,20.37,Sports,Europe,,,,,,
CUST_7I014W,PROD_J5R9ZS,8,58.12,Home,South America,,,,,,
CUST_ENYBUH,PROD_EE7999,18,93.85,Home,Asia,,,,,,
CUST_Q3PK3F,PROD_25NXAS,19,74.13,Clothing,Europe,,,,,,
CUST_V72GY0,PROD_F96KXR,16,198.97,Home,Asia,,,,,,
CUST_CHAK1W,PROD_U6SQUX,17,63.75,Electronics,Europe,,,,,,
CUST_59HBRU,PROD_I959NO,16,60.31,Electronics,Europe,,,,,,
CUST_RAINZ8,PROD_4WGTAQ,11,69.03,Home,North America,,,,,,
CUST_VXRIZL,PROD_W9V0R7,1,86.95,Clothing,Europe,,,,,,
CUST_WCOEZK,PROD_IM2XYW,18,152.87,Sports,North America,,,,,,
CUST_TLO4OA,PROD_MFDFO0,10,75.79,Clothing,North America,,,,,,
CUST_1E1OBT,PROD_SV5OSZ,12,104.68,Electronics,South America,,,,,,
CUST_7UPVFG,PROD_1153N6,5,108.36,Home,South America,,,,,,
CUST_PATK3B,PROD_JXFNQ3,4,20.35,Home,North America,,,,,,
CUST_TUBQRZ,PROD_E67GBJ,14,68.31,Electronics,Europe,,,,,,
CUST_2A8PC3,PROD_4TY06M,15,58.54,Clothing,South America,,,,,,
CUST_ZRS372,PROD_ZCHNA1,19,35.27,Home,Asia,,,,,,
CUST_21ELN2,PROD_1FNMVT,8,187.04,Home,Europe,,,,,,
CUST_TQEI7K,PROD_Q6D3V7,11,87.16,Clothing,South America,,,,,,
CUST_W2IRVI,PROD_D4YUAI,19,163.55,Clothing,Asia,,,,,,
CUST_WW6MRZ,PROD_WLEKUL,10,40.38,Home,South America,,,,,,
CUST_U8S9ZR,PROD_KPB7OQ,6,181.97,Home,Europe,,,,,,
CUST_FCDME7,PROD_2N73JZ,18,22.21,Clothing,North America,,,,,,
CUST_85HVTN,PROD_SR3YY4,3,143.34,Home,South America,,,,,,
CUST_X8QZLN,PROD_ZNKX4G,19,110.46,Sports,South America,,,,,,
CUST_C1HRAI,PROD_UMEPRL,4,97.59,Home,Europe,,,,,,
CUST_FG6S6R,PROD_7CBDJC,15,85.87,Home,North America,,,,,,
CUST_IS4PIO,PROD_1Q9AF1,9,174.56,Electronics,North America,,,,,,
CUST_D3S8TH,PROD_8J6NKH,12,34.9,Clothing,Europe,,,,,,
CUST_FQU2PL,PROD_OTWACU,12,152.45,Electronics,North America,,,,,,
CUST_B7J81H,PROD_OLOPR9,16,48.41,Clothing,Europe,,,,,,
CUST_B2STDR,PROD_27O1TY,6,41.85,Clothing,Europe,,,,,,
CUST_5LHNQG,PROD_JUIV86,12,88.96,Electronics,South America,,,,,,
CUST_5VQ8NU,PROD_FY8F98,16,118,Clothing,Asia,,,,,,
CUST_Y7OPL9,PROD_7GVOBT,3,70.01,Electronics,Asia,,,,,,
CUST_VHM4IL,PROD_5W2Q2T,9,196.92,Sports,Europe,,,,,,
CUST_RIK5G9,PROD_KTOIBC,10,50.73,Home,Asia,,,,,,
CUST_962UEK,PROD_BCNO4P,5,184.7,Electronics,North America,,,,,,
CUST_D8JO88,PROD_I4Y3MA,16,150.85,Clothing,South America,,,,,,
CUST_DSZ97Q,PROD_FVYDXO,6,181.28,Clothing,Asia,,,,,,
CUST_8VW0YA,PROD_9W0YLH,2,87.49,Electronics,Asia,,,,,,
CUST_F688RW,PROD_GD4CQP,18,113.97,Sports,North America,,,,,,
CUST_YWU0OY,PROD_TC16QK,16,71.93,Sports,South America,,,,,,
CUST_7V5ZLE,PROD_X29H9F,6,97.88,Home,Asia,,,,,,
CUST_TXYADW,PROD_LWJP3N,14,176.69,Home,South America,,,,,,
CUST_QQ0WBZ,PROD_XGBPX3,8,35.77,Sports,Asia,,,,,,
CUST_4M2KTZ,PROD_FHQXTB,6,81.21,Home,South America,,,,,,
CUST_0I66Y8,PROD_8DDDGW,13,163.73,Clothing,South America,,,,,,
CUST_833Y4J,PROD_6TC7CL,18,20.72,Home,North America,,,,,,
CUST_6B3T5E,PROD_Y87KOQ,7,180.71,Electronics,South America,,,,,,
CUST_65ZD0P,PROD_8IOWVE,7,155.1,Electronics,North America,,,,,,
CUST_17DI6Z,PROD_5KBXS8,16,44.02,Sports,North America,,,,,,
CUST_VZ7Q5S,PROD_AOR7MZ,12,112.35,Home,Europe,,,,,,
CUST_19OE9Z,PROD_84W7HY,9,112.5,Home,Asia,,,,,,
CUST_0Y18PJ,PROD_IOH6RI,12,84.92,Electronics,North America,,,,,,
CUST_COFI0A,PROD_97UNQ7,13,77.47,Sports,Europe,,,,,,
CUST_G0AMV0,PROD_2HFVCP,9,52.13,Home,Europe,,,,,,
CUST_BXQOPE,PROD_F5KHG0,15,90.28,Sports,Asia,,,,,,
CUST_59IMNS,PROD_1TUAJG,13,106.71,Electronics,South America,,,,,,
CUST_WMPI9O,PROD_68GO7E,18,28.34,Electronics,North America,,,,,,
CUST_K01YJH,PROD_MXN5TX,9,67.61,Clothing,Europe,,,,,,
CUST_0KKEOO,PROD_8VFLOK,15,165.18,Electronics,South America,,,,,,
CUST_AL1QUF,PROD_6WPCAO,14,172.72,Home,South America,,,,,,
CUST_ZTYDXV,PROD_87DJEN,17,34.73,Home,South America,,,,,,
CUST_C9M6ZY,PROD_Y35BP9,13,62.65,Electronics,Asia,,,,,,
CUST_LKCP4Y,PROD_D10ZJ1,11,53.57,Electronics,South America,,,,,,
CUST_U0LDBM,PROD_6ORVU3,1,62.21,Home,North America,,,,,,
CUST_2EMLYK,PROD_UHXMD8,13,111.82,Sports,North America,,,,,,
CUST_FVCBSR,PROD_ZC5B8S,10,68.81,Clothing,Europe,,,,,,
CUST_44PYD0,PROD_W0A1L3,17,66.28,Sports,Asia,,,,,,
CUST_XCW2Y4,PROD_9WG6UB,5,177.51,Clothing,Europe,,,,,,
CUST_6LX1TQ,PROD_H0XA53,1,127.27,Sports,North America,,,,,,
CUST_L0Q8ZL,PROD_ANM439,11,192.04,Sports,South America,,,,,,
CUST_TX4G92,PROD_8H6B7Q,18,94.3,Sports,Europe,,,,,,
CUST_F23KM3,PROD_KFCN56,7,130.6,Home,North America,,,,,,
CUST_CO1L0O,PROD_SUW8AJ,10,66.8,Home,Asia,,,,,,
CUST_5QMZ9O,PROD_0CWNJD,17,102.7,Electronics,North America,,,,,,
CUST_X5U3YU,PROD_1CJNQ6,7,32.26,Sports,North America,,,,,,
CUST_RDJB8W,PROD_M542P9,19,115.29,Sports,North America,,,,,,
CUST_CTEAZX,PROD_F88A4B,8,45.71,Sports,Asia,,,,,,
CUST_HO2XI5,PROD_WG73EQ,13,61.71,Clothing,Europe,,,,,,
CUST_GLFQJ0,PROD_XOQ6TA,12,78.19,Sports,Europe,,,,,,
CUST_45LIB3,PROD_OVT33J,16,60.95,Electronics,South America,,,,,,
CUST_1BX61S,PROD_93E0H0,1,171.05,Electronics,Asia,,,,,,
CUST_BH6QUR,PROD_AN9TH5,12,153.78,Electronics,Asia,,,,,,
CUST_9ZQIBS,PROD_WCT3TN,15,104.32,Home,Asia,,,,,,
CUST_XN0AHC,PROD_8A0YR6,19,87.79,Electronics,Asia,,,,,,
CUST_YEI0K5,PROD_51XH89,11,78.83,Clothing,North America,,,,,,
CUST_VWEFQP,PROD_M8JR7O,14,191.34,Electronics,Europe,,,,,,
CUST_2NIVRV,PROD_BUAN1V,1,21.17,Home,North America,,,,,,
CUST_1CU75Z,PROD_NJE8T0,8,28.56,Electronics,Asia,,,,,,
CUST_D81QKV,PROD_V3DYSY,4,96.42,Home,South America,,,,,,
CUST_J0UBDJ,PROD_R733P1,16,84.81,Home,South America,,,,,,
CUST_XYOYYN,PROD_5TXBZH,12,140.78,Sports,North America,,,,,,
CUST_372E6D,PROD_FATP3M,7,198.83,Sports,South America,,,,,,
CUST_GWSYW8,PROD_8GIJKR,16,149.11,Electronics,Asia,,,,,,
CUST_CA0FFF,PROD_9ZORZ5,8,104.84,Sports,South America,,,,,,
CUST_RWJPIU,PROD_5KSWBR,10,197.3,Home,North America,,,,,,
CUST_G79FOY,PROD_QLSPYP,8,29.33,Sports,Europe,,,,,,
CUST_HW7MAS,PROD_O76LV9,16,109.18,Electronics,South America,,,,,,
CUST_58V6M2,PROD_RK7VVV,7,155.39,Electronics,North America,,,,,,
CUST_VZN6EN,PROD_BAJW5S,16,189.85,Home,North America,,,,,,
CUST_SRWU9U,PROD_2G3QAA,9,163.08,Clothing,Europe,,,,,,
CUST_1CQ5YF,PROD_LXVZU7,6,199.43,Clothing,South America,,,,,,
CUST_OS8HOU,PROD_83W513,13,92.67,Electronics,Asia,,,,,,
CUST_CU3RZX,PROD_INCKR9,6,148.93,Sports,Asia,,,,,,
CUST_STTDI1,PROD_HSD596,13,125.51,Clothing,Asia,,,,,,
CUST_DF436G,PROD_UIBQ8H,13,87.64,Home,Europe,,,,,,
CUST_6MPZ9V,PROD_09ZPOT,8,76.12,Home,Asia,,,,,,
CUST_MHOJB8,PROD_JWMRLQ,9,199.08,Clothing,Asia,,,,,,
CUST_1CNLNH,PROD_9081Y0,6,85.09,Home,South America,,,,,,
CUST_5BQ3RP,PROD_MNT4IL,6,186.71,Clothing,North America,,,,,,
CUST_OKKCGC,PROD_MIYJDA,8,175.33,Clothing,Europe,,,,,,
CUST_MU1R60,PROD_O3J3R1,1,66.85,Electronics,Asia,,,,,,
CUST_JU06KC,PROD_CGRBC8,15,23.38,Home,North America,,,,,,
CUST_KEFSKW,PROD_8CIZ1O,5,97.27,Home,Asia,,,,,,
CUST_NJK9JV,PROD_P7ATMQ,4,20.8,Home,South America,,,,,,
CUST_GA5C7K,PROD_SYZHTA,17,120.83,Clothing,North America,,,,,,
CUST_TD7F8Y,PROD_2ND6I1,2,53.26,Home,Europe,,,,,,
CUST_C5W9U4,PROD_18DE0Q,14,175.24,Sports,North America,,,,,,
CUST_VLL66V,PROD_EJG6U8,9,168.81,Clothing,Europe,,,,,,
CUST_C2E0QU,PROD_Y58HP6,2,148.06,Clothing,Asia,,,,,,
CUST_MWTITD,PROD_ASWNZE,6,86.96,Home,South America,,,,,,
CUST_JEPA0B,PROD_Z7MUW1,11,34.65,Sports,Europe,,,,,,
CUST_VB4GSW,PROD_07VO1R,15,34.33,Electronics,Europe,,,,,,
CUST_0VPPRX,PROD_OY6E08,13,157.76,Electronics,North America,,,,,,
CUST_9JZDW1,PROD_A8B9WW,12,156.05,Electronics,Asia,,,,,,
CUST_I5AIJH,PROD_1XEXDH,11,91.35,Sports,Asia,,,,,,
CUST_90KVHP,PROD_6NT9G3,12,53.81,Electronics,North America,,,,,,
CUST_5ES6RY,PROD_6YQ1X1,6,81.2,Sports,Europe,,,,,,
CUST_18K8BI,PROD_RM7OTK,18,105.02,Electronics,Asia,,,,,,
CUST_G0B1I1,PROD_ZWFPX9,2,63.5,Electronics,North America,,,,,,
CUST_L9PT5G,PROD_NW1RLL,9,125.8,Home,Asia,,,,,,
CUST_D3AUD9,PROD_CC3P3T,3,21.88,Home,North America,,,,,,
CUST_P2FS00,PROD_9E388O,16,174.21,Sports,Asia,,,,,,
CUST_MMGBPQ,PROD_JI1OE2,6,21.39,Home,Europe,,,,,,
CUST_1ALRMI,PROD_PCROJF,5,136.71,Sports,Europe,,,,,,
CUST_MP34RG,PROD_NG1R5J,4,118.15,Clothing,Asia,,,,,,
CUST_CKXLIN,PROD_U3CR9D,2,53.23,Sports,South America,,,,,,
CUST_DPIETX,PROD_3RYENJ,18,114.99,Sports,North America,,,,,,
CUST_OLDCKU,PROD_M8CA0B,2,26.09,Home,North America,,,,,,
CUST_5JOVA9,PROD_G493QD,1,185.33,Electronics,South America,,,,,,
CUST_OSXE20,PROD_OXWQLX,15,65.75,Clothing,South America,,,,,,
CUST_C724FI,PROD_S7137F,3,75.54,Electronics,Asia,,,,,,
CUST_VJRUS1,PROD_A309NS,11,192.87,Electronics,Europe,,,,,,
CUST_C5RLCB,PROD_5D242E,13,45.22,Home,South America,,,,,,
CUST_BIU2T7,PROD_W8159P,5,168.43,Sports,North America,,,,,,
CUST_HUYOO5,PROD_ET6VLX,5,107.11,Clothing,South America,,,,,,
CUST_JSFQK1,PROD_NOB11I,7,153.13,Clothing,Asia,,,,,,
CUST_RAZ8JR,PROD_02WM9D,12,129.83,Sports,Asia,,,,,,
CUST_9JAFKW,PROD_JN9O9I,16,175.82,Clothing,South America,,,,,,
CUST_FZ0KD7,PROD_ZZ4JIE,7,162.77,Sports,Europe,,,,,,
CUST_4HQHNP,PROD_85QOAN,17,195.24,Home,Asia,,,,,,
CUST_LJ1IZH,PROD_OSHNJE,17,165.55,Clothing,South America,,,,,,
CUST_DHI4MK,PROD_W0FEBO,14,123.75,Electronics,Asia,,,,,,
CUST_2B6VIT,PROD_15LUGJ,9,186.18,Sports,North America,,,,,,
CUST_3KDK4Z,PROD_7LE90O,11,138.15,Home,Europe,,,,,,
CUST_LIWA36,PROD_OK4MS9,7,54.22,Home,South America,,,,,,
CUST_T9V0SK,PROD_XILVFI,13,89.44,Clothing,South America,,,,,,
CUST_LT3XUF,PROD_QYVOF8,8,22.27,Electronics,Asia,,,,,,
CUST_YUHVLG,PROD_OIWKYF,5,166.95,Clothing,Asia,,,,,,
CUST_UWQ1I1,PROD_6LSBF2,7,199.64,Electronics,Europe,,,,,,
CUST_DG5CLW,PROD_XOGD5K,19,97.56,Sports,Europe,,,,,,
CUST_D8H5AS,PROD_QT4K9R,15,49.12,Sports,Asia,,,,,,
CUST_88VYHP,PROD_TJVVNA,10,185.37,Sports,South America,,,,,,
CUST_C4E1JS,PROD_MF5S84,4,197.57,Home,Asia,,,,,,
CUST_1NE8EP,PROD_KPANCN,7,42.48,Electronics,South America,,,,,,
CUST_LRFCSM,PROD_FFAZL6,9,121.3,Home,North America,,,,,,
CUST_6JSUBY,PROD_RHZ4XB,16,62.01,Electronics,Europe,,,,,,
CUST_H67HOK,PROD_XQOVDY,6,96.21,Electronics,Europe,,,,,,
CUST_62YSAJ,PROD_SG53AR,6,193.5,Home,Europe,,,,,,
CUST_JISDI8,PROD_RYWF3H,17,149.78,Clothing,Europe,,,,,,
CUST_G0PMRR,PROD_6SDM40,2,54.58,Sports,Asia,,,,,,
CUST_X0GMUX,PROD_2GLV08,3,125.04,Clothing,South America,,,,,,
CUST_NRFQ4A,PROD_BSRUVT,18,49.37,Home,South America,,,,,,
CUST_EAJ4NJ,PROD_UXDQZ6,5,79.55,Home,South America,,,,,,
CUST_24LC84,PROD_U2WPKP,9,133.56,Electronics,Asia,,,,,,
CUST_ZBFG2V,PROD_KUM1N7,12,69.7,Sports,Asia,,,,,,
CUST_RX98ZW,PROD_1Y847M,7,156.1,Clothing,South America,,,,,,
CUST_ZKFC89,PROD_J700L3,2,122.74,Clothing,North America,,,,,,
CUST_91FCWX,PROD_4GZMNR,1,78.52,Sports,Europe,,,,,,
CUST_PS024K,PROD_UHT1VN,2,121.14,Electronics,North America,,,,,,
CUST_4Z7H55,PROD_YC2W90,1,74.95,Sports,South America,,,,,,
CUST_5ORFAU,PROD_57OUK1,15,46.7,Electronics,Europe,,,,,,
CUST_7PX3BJ,PROD_LZM3WU,10,71.94,Clothing,North America,,,,,,
CUST_3VQDGW,PROD_R2D93T,9,105.28,Home,North America,,,,,,
CUST_JVYE7J,PROD_DUQAHU,9,53.74,Clothing,Europe,,,,,,
CUST_ILC8J9,PROD_G8VFOG,15,131,Clothing,Asia,,,,,,
CUST_145ORS,PROD_TL4H6E,13,190.04,Sports,Asia,,,,,,
CUST_LNJENL,PROD_R5QZXQ,4,107.19,Home,Asia,,,,,,
CUST_TQC9WL,PROD_5SVUQN,13,33.67,Clothing,North America,,,,,,
CUST_MNG58M,PROD_SXQBDT,19,82.11,Home,Europe,,,,,,
CUST_1B0L6T,PROD_1MQ47J,12,119.03,Clothing,Europe,,,,,,
CUST_S3HWAD,PROD_5FENG9,2,79.52,Electronics,Asia,,,,,,
CUST_IJSU2E,PROD_6KX9JT,19,197.97,Clothing,North America,,,,,,
CUST_K57JH6,PROD_TOWR4R,2,70.76,Home,Asia,,,,,,
CUST_KDKJ44,PROD_YIJ0A1,9,20.28,Clothing,Asia,,,,,,
CUST_CV93E1,PROD_WNC77E,17,132.79,Electronics,Europe,,,,,,
CUST_S78ZA9,PROD_WVXIS5,6,111.73,Clothing,North America,,,,,,
CUST_RYU3NS,PROD_3H5N2N,14,171.25,Clothing,Europe,,,,,,
CUST_4SLX38,PROD_R91DXO,10,37.9,Home,South America,,,,,,
CUST_NV0WIK,PROD_0D40OA,13,58.07,Electronics,South America,,,,,,
CUST_PWRZHT,PROD_3ORQ1A,8,100.28,Electronics,Europe,,,,,,
CUST_4PP3HJ,PROD_IEKXSA,15,190.52,Home,South America,,,,,,
CUST_Y3BA1I,PROD_06F8XA,4,69.2,Clothing,Europe,,,,,,
CUST_95DU2C,PROD_ZWNZO1,8,83.08,Clothing,Asia,,,,,,
CUST_TSWDZU,PROD_WTK15O,1,174.8,Electronics,Asia,,,,,,
CUST_30BZFI,PROD_JE0OO7,16,100.22,Electronics,Europe,,,,,,
CUST_9A0C0X,PROD_BK8061,18,36.18,Sports,Europe,,,,,,
CUST_31ZQSS,PROD_YP4DG0,6,90.09,Electronics,Asia,,,,,,
